date,cash_30d,positions_value_30d,total_equity_30d,open_positions_30d,cash_60d,positions_value_60d,total_equity_60d,open_positions_60d,cash_90d,positions_value_90d,total_equity_90d,open_positions_90d,spy_equity,return_30d,return_60d,return_90d,spy_return
2019-06-30 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,368862.95675171155,368862.95675171155,25.0,0.0,21734.77109369866,21734.77109369866,26.0,20060.24954796124,,,,
2019-07-01 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,368862.95675171155,368862.95675171155,25.0,0.0,21734.77109369866,21734.77109369866,26.0,20242.366739976274,,,,
2019-07-02 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,368862.95675171155,368862.95675171155,25.0,0.0,21734.77109369866,21734.77109369866,26.0,20295.084049749126,,,,
2019-07-03 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,368862.95675171155,368862.95675171155,25.0,0.0,21734.77109369866,21734.77109369866,26.0,20457.34580223456,,,,
2019-07-04 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,368862.95675171155,368862.95675171155,25.0,0.0,21734.77109369866,21734.77109369866,26.0,20457.34580223456,,,,
2019-07-05 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20434.067947683434,,,,
2019-07-06 00:00:00,0.0,66376.39576952893,66376.39576952893,34.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20434.067947683434,,,,
2019-07-07 00:00:00,71560.88177887005,0.0,71560.88177887005,0.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20434.067947683434,,,,
2019-07-08 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20321.786408708227,,,,
2019-07-09 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20347.118130149553,,,,
2019-07-10 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20444.33728213445,,,,
2019-07-11 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20492.26362875447,,,,
2019-07-12 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20584.006498827646,,,,
2019-07-13 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20584.006498827646,,,,
2019-07-14 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20584.006498827646,,,,
2019-07-15 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20590.853418257142,,,,
2019-07-16 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20524.442269625295,,,,
2019-07-17 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20384.773052932098,,,,
2019-07-18 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20459.39966912476,,,,
2019-07-19 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20345.749582018238,,,,
2019-07-20 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20345.749582018238,,,,
2019-07-21 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20345.749582018238,,,,
2019-07-22 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20395.727706142003,,,,
2019-07-23 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20541.558523505806,,,,
2019-07-24 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20638.094446118273,,,,
2019-07-25 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20539.504656615605,,,,
2019-07-26 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20677.120006418594,,,,
2019-07-27 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20677.120006418594,,,,
2019-07-28 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20677.120006418594,,,,
2019-07-29 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20639.462994249592,,,,
2019-07-30 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20588.799551366938,,,,
2019-07-31 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20363.549065271178,,,,
2019-08-01 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20186.22492579544,,,,
2019-08-02 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20034.232507761026,,,,
2019-08-03 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20034.232507761026,,,,
2019-08-04 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20034.232507761026,,,,
2019-08-05 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19431.741206921553,,,,
2019-08-06 00:00:00,0.0,71560.88177887005,71560.88177887005,89.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19704.230631491984,,,,
2019-08-07 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19715.870603460775,,,,
2019-08-08 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20102.697523283077,,,,
2019-08-09 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19965.767492238974,,,,
2019-08-10 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19965.767492238974,,,,
2019-08-11 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19965.767492238974,,,,
2019-08-12 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19722.717522890274,,,,
2019-08-13 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20029.43945522173,,,,
2019-08-14 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19437.217488833274,,,,
2019-08-15 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19488.566250474814,,,,
2019-08-16 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19776.120151422016,,,,
2019-08-17 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19776.120151422016,,,,
2019-08-18 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19776.120151422016,,,,
2019-08-19 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20014.37706823142,,,,
2019-08-20 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19861.016102065692,,,,
2019-08-21 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20022.594625178695,,,,
2019-08-22 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20016.430935121625,,,,
2019-08-23 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19502.260089333806,,,,
2019-08-24 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19502.260089333806,,,,
2019-08-25 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19502.260089333806,,,,
2019-08-26 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19717.92447035098,,,,
2019-08-27 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19640.558668509228,,,,
2019-08-28 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,19778.859337071106,,,,
2019-08-29 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20031.493322111935,,,,
2019-08-30 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20022.594625178695,,,,
2019-08-31 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20022.594625178695,,,,
2019-09-01 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20022.594625178695,,,,
2019-09-02 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,374927.9609426924,374927.9609426924,16.0,0.0,21734.77109369866,21734.77109369866,26.0,20022.594625178695,,,,
2019-09-03 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,19905.517944277733,,,,
2019-09-04 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20131.453749132383,,,,
2019-09-05 00:00:00,0.0,74856.3784846981,74856.3784846981,43.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20390.251424230282,,,,
2019-09-06 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20405.997040593018,,,,
2019-09-07 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20405.997040593018,,,,
2019-09-08 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20405.997040593018,,,,
2019-09-09 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20416.268464430494,,,,
2019-09-10 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20411.4754118912,,,,
2019-09-11 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20556.620910496116,,,,
2019-09-12 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20627.825111667258,,,,
2019-09-13 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20614.131272808267,,,,
2019-09-14 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20614.131272808267,,,,
2019-09-15 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20614.131272808267,,,,
2019-09-16 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20550.459309825506,,,,
2019-09-17 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20602.493390225933,,,,
2019-09-18 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20614.816591567152,,,,
2019-09-19 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20613.445954049377,,,,
2019-09-20 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20421.744746342214,,,,
2019-09-21 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,21734.77109369866,21734.77109369866,26.0,20421.744746342214,,,,
2019-09-22 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,22215.12002092692,0.0,22215.12002092692,0.0,20421.744746342214,,,,
2019-09-23 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20416.951693802923,,,,
2019-09-24 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20256.743808207695,,,,
2019-09-25 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20376.557585371287,,,,
2019-09-26 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20334.109610049447,,,,
2019-09-27 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20224.565167336874,,,,
2019-09-28 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20224.565167336874,,,,
2019-09-29 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20224.565167336874,,,,
2019-09-30 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20318.36190430025,,,,
2019-10-01 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20076.680483082866,,,,
2019-10-02 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,19722.032204131385,,,,
2019-10-03 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,19883.610727244388,,,,
2019-10-04 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20152.677736793303,,,,
2019-10-05 00:00:00,-1.4551915228366852e-11,75093.07601596141,75093.0760159614,36.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20152.677736793303,,,,
2019-10-06 00:00:00,72512.93697102054,0.0,72512.93697102054,0.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20152.677736793303,,,,
2019-10-07 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20065.72582987296,,,,
2019-10-08 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,19754.21084500221,,,,
2019-10-09 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,19941.804318928964,,,,
2019-10-10 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20076.680483082866,,,,
2019-10-11 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20284.81471529811,,,,
2019-10-12 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20284.81471529811,,,,
2019-10-13 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20284.81471529811,,,,
2019-10-14 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20262.222179505876,,,,
2019-10-15 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20462.82417353274,,,,
2019-10-16 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20429.96021390303,,,,
2019-10-17 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20490.20976186427,,,,
2019-10-18 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20400.520758681298,,,,
2019-10-19 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20400.520758681298,,,,
2019-10-20 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20400.520758681298,,,,
2019-10-21 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20538.819337856716,,,,
2019-10-22 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20471.72495985244,,,,
2019-10-23 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20531.28918905479,,,,
2019-10-24 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20564.83637805693,,,,
2019-10-25 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20649.04909932818,,,,
2019-10-26 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20649.04909932818,,,,
2019-10-27 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20649.04909932818,,,,
2019-10-28 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20765.43837208379,,,,
2019-10-29 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20759.27677141318,,,,
2019-10-30 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20822.9508237824,,,,
2019-10-31 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20767.492238973995,,,,
2019-11-01 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,367473.93299744435,367473.93299744435,47.0,0.0,22215.12002092692,22215.12002092692,39.0,20959.880854826504,,,,
2019-11-02 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,377562.07141690666,0.0,377562.07141690666,0.0,0.0,22215.12002092692,22215.12002092692,39.0,20959.880854826504,,,,
2019-11-03 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,377562.07141690666,0.0,377562.07141690666,0.0,0.0,22215.12002092692,22215.12002092692,39.0,20959.880854826504,,,,
2019-11-04 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21044.09148671129,,,,
2019-11-05 00:00:00,0.0,72512.93697102054,72512.93697102054,30.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21020.81363216017,,,,
2019-11-06 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21025.606684699465,,,,
2019-11-07 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21099.547982133237,,,,
2019-11-08 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21151.582062533664,,,,
2019-11-09 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21151.582062533664,,,,
2019-11-10 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21151.582062533664,,,,
2019-11-11 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21111.187954102028,,,,
2019-11-12 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21155.689796314073,,,,
2019-11-13 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21162.53671574357,,,,
2019-11-14 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21193.344719096614,,,,
2019-11-15 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21346.707774648807,,,,
2019-11-16 00:00:00,0.0,81937.02133336719,81937.02133336719,33.0,0.0,377562.07141690666,377562.07141690666,24.0,0.0,22215.12002092692,22215.12002092692,39.0,21346.707774648807,,,,
