date,cash_30d,positions_value_30d,total_equity_30d,open_positions_30d,cash_60d,positions_value_60d,total_equity_60d,open_positions_60d,cash_90d,positions_value_90d,total_equity_90d,open_positions_90d,return_30d,return_60d,return_90d
2024-08-28 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-08-29 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-08-30 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-03 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-04 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-05 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-06 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-09 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-10 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-11 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-12 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-13 00:00:00,0.0,12192.414962097922,12192.414962097922,40.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-16 00:00:00,1.8189894035458565e-12,12249.987887287118,12249.98788728712,43.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-17 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-18 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-19 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-20 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,12164.428247649832,12164.428247649832,34.0,,,
2024-09-23 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11519.989999305346,11519.989999305346,48.0,,,
2024-09-24 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-09-25 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-09-26 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-09-27 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-09-30 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-01 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-02 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-03 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-04 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-07 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-08 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-09 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-10 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-11 00:00:00,0.0,12249.98788728712,12249.98788728712,104.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-14 00:00:00,0.0,12290.96941927766,12290.96941927766,70.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-15 00:00:00,0.0,12290.96941927766,12290.96941927766,70.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-16 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-17 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-18 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-21 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11193.728113899338,11193.728113899338,37.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-22 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-23 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-24 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-25 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-28 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-29 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-30 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-10-31 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-01 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-04 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-05 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-06 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-07 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-08 00:00:00,0.0,12290.96941927766,12290.96941927766,32.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-11 00:00:00,0.0,13666.889512200758,13666.889512200758,41.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-12 00:00:00,0.0,13666.889512200758,13666.889512200758,41.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-13 00:00:00,0.0,13666.889512200758,13666.889512200758,41.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-14 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-15 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-18 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-19 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-20 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-21 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-22 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-25 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-26 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-27 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-11-29 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-02 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-03 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-04 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-05 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-06 00:00:00,0.0,13666.889512200758,13666.889512200758,64.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-09 00:00:00,0.0,13503.969962922114,13503.969962922114,87.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-10 00:00:00,0.0,13503.969962922114,13503.969962922114,87.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-11 00:00:00,0.0,13503.969962922114,13503.969962922114,87.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-12 00:00:00,0.0,13503.969962922114,13503.969962922114,87.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-13 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-16 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-17 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-18 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11629.619011432775,11629.619011432775,57.0,,,
2024-12-19 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,11381.82197601727,11381.82197601727,19.0,0.0,11681.164187517703,11681.164187517703,71.0,,,
2024-12-20 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,0.0,11681.164187517703,11681.164187517703,71.0,,,
2024-12-23 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2024-12-24 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2024-12-26 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2024-12-27 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2024-12-30 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2024-12-31 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-02 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-03 00:00:00,0.0,13503.969962922114,13503.969962922114,84.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-06 00:00:00,0.0,12835.168948294016,12835.168948294016,73.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-07 00:00:00,0.0,12835.168948294016,12835.168948294016,73.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-08 00:00:00,0.0,12835.168948294016,12835.168948294016,73.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-10 00:00:00,0.0,12835.168948294016,12835.168948294016,73.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-13 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-14 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-15 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-16 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-17 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-21 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-22 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-23 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-24 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-27 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-28 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-29 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-30 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-01-31 00:00:00,0.0,12835.168948294016,12835.168948294016,54.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-03 00:00:00,0.0,12532.147420066402,12532.147420066402,47.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-04 00:00:00,0.0,12532.147420066402,12532.147420066402,47.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-05 00:00:00,0.0,12532.147420066402,12532.147420066402,47.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-06 00:00:00,0.0,12532.147420066402,12532.147420066402,47.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-07 00:00:00,0.0,12532.147420066402,12532.147420066402,47.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-10 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-11 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-12 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-13 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-14 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,15116.142346512279,15116.142346512279,37.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-18 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-19 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-20 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-21 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-24 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-25 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-26 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-27 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-02-28 00:00:00,0.0,12532.147420066402,12532.147420066402,61.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-03 00:00:00,0.0,12231.029871400304,12231.029871400304,88.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-04 00:00:00,0.0,12231.029871400304,12231.029871400304,88.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-05 00:00:00,0.0,12231.029871400304,12231.029871400304,88.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-06 00:00:00,0.0,12231.029871400304,12231.029871400304,88.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-07 00:00:00,0.0,12231.029871400304,12231.029871400304,88.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-10 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-11 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-12 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-13 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-14 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-17 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,-9.094947017729282e-13,11887.611722721027,11887.611722721027,88.0,,,
2025-03-18 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11665.797190716437,11665.797190716437,128.0,,,
2025-03-19 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11665.797190716437,11665.797190716437,128.0,,,
2025-03-20 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-21 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-24 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-25 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-26 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-27 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-28 00:00:00,0.0,12231.029871400304,12231.029871400304,112.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-03-31 00:00:00,0.0,12852.116386362577,12852.116386362577,100.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-04-01 00:00:00,0.0,12852.116386362577,12852.116386362577,100.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-04-02 00:00:00,0.0,12852.116386362577,12852.116386362577,100.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-04-03 00:00:00,0.0,12852.116386362577,12852.116386362577,100.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-04-04 00:00:00,0.0,12852.116386362577,12852.116386362577,100.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
2025-04-07 00:00:00,2.0194839173657902e-28,12852.116386362577,12852.116386362577,68.0,0.0,16193.373288515711,16193.373288515711,40.0,0.0,11330.366906896425,11330.366906896425,126.0,,,
